Scan started at 15:52:11 16/01/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0456543	-0.0322266	371.65	0.195622	0.00224627	0.00185861	11.8907	0	-31615.5	-29905.1	-25991.9	0.195622	1072.28	1032.02	891.851	
0.00499208	-0.0490723	-0.034729	371.651	0.293434	0.00602682	0.00474158	25.2082	0.00499208	-31637	-29811.7	-26012.4	0.293434	2327.38	2201.34	1964.02	
0.00998416	-0.0541178	-0.0359701	371.65	0.391245	0.005872	0.00564657	11.504	0.00998416	-31573.9	-29842.1	-26016.2	0.391245	1056.6	1017.7	909.285	
0.0149762	-0.0567932	-0.0365906	371.65	0.489056	0.00356471	0.00349704	15.2149	0.0149762	-31530.3	-29903.3	-26007.9	0.489056	1398.92	1316.36	1188.24	
0.0199683	-0.0601807	-0.0366821	371.649	0.586867	0.0039601	0.00376756	11.07	0.0199683	-31529.8	-29904.6	-26008.2	0.586867	1017.72	942.533	856.737	
0.0249604	-0.0626221	-0.0378113	371.645	0.684678	0.0072012	0.0067043	10.9309	0.0249604	-31530.3	-29905.1	-26007.9	0.684678	999.127	935.329	835.721	
0.0299525	-0.0628967	-0.0356445	371.647	0.782489	0.00692357	0.00643072	10.4469	0.0299525	-31530.7	-29903.8	-26007.8	0.782489	957.222	898.652	801.381	
0.0349446	-0.0615845	-0.0361939	371.647	0.880301	0.00392112	0.00386188	8.55286	0.0349446	-31531.3	-29902.8	-26007.1	0.880301	776.543	738.468	654.066	
0.0399366	-0.0591431	-0.0349426	371.648	0.978112	0.00717132	0.0071356	9.66176	0.0399366	-31531.2	-29903	-26007	0.978112	884.688	834.552	745.093	
0.0449287	-0.0564575	-0.0320435	371.648	1.07592	0.00372711	0.00379287	7.0272	0.0449287	-31530.8	-29904.8	-26008	1.07592	635.845	603.099	536.298	
0.0499208	-0.055481	-0.0342102	371.644	1.17373	0.00260262	0.00283067	8.75028	0.0499208	-31530.5	-29904.6	-26007.9	1.17373	798.802	754.097	673.258	
0.0549129	-0.0552979	-0.0310974	371.646	1.27155	0.00521353	0.00499002	5.95504	0.0549129	-31530	-29904.9	-26008.6	1.27155	540.147	507.66	452.573	
0.059905	-0.0567017	-0.0315247	371.645	1.36936	0.00421468	0.00394678	7.71441	0.059905	-31530.5	-29906	-26008.5	1.36936	707.296	664.681	594.87	
0.064897	-0.0552979	-0.0325623	371.649	1.46717	0.00270878	0.00252571	5.15713	0.064897	-31531.1	-29905.7	-26008.2	1.46717	467.523	441.284	392.615	
0.0698891	-0.0565491	-0.0332642	371.647	1.56498	0.00256007	0.00222774	6.62735	0.0698891	-31531.5	-29905.1	-26008.5	1.56498	606.225	571.807	510.868	
0.0748812	-0.054657	-0.0353088	371.644	1.66279	0.00428085	0.0043286	4.54172	0.0748812	-31529.4	-29904.5	-26008.8	1.66279	411.877	389.836	346.796	
0.0798733	-0.0531921	-0.0333557	371.647	1.7606	0.00292496	0.00289635	5.49639	0.0798733	-31529.2	-29903.9	-26008.7	1.7606	500.974	475.311	423.268	
0.0848654	-0.0555725	-0.032135	371.649	1.85841	0.00187335	0.0019285	4.0514	0.0848654	-31530.2	-29903.6	-26008	1.85841	368.139	348.294	310.169	
0.0898574	-0.0563049	-0.0301819	371.651	1.95622	0.00283983	0.00280128	4.35078	0.0898574	-31529.2	-29904.1	-26008	1.95622	398.123	373.983	334.255	
0.0948495	-0.0570679	-0.0331421	371.652	2.05403	0.00218428	0.00205742	3.65319	0.0948495	-31529.3	-29904.6	-26008.5	2.05403	333.224	314.262	280.298	
0.0998416	-0.056488	-0.0335388	371.65	2.15185	0.00241449	0.00255907	3.21467	0.0998416	-31529.4	-29904.2	-26008.4	2.15185	294.429	276.35	247.455	
0.104834	-0.057251	-0.0339356	371.648	2.24966	0.00289473	0.00278009	3.31108	0.104834	-31529	-29905.3	-26008.8	2.24966	304.465	285.856	256.277	
0.109826	-0.0541992	-0.0362854	371.646	2.34747	0.00160353	0.00149831	2.13282	0.109826	-31529.7	-29906.1	-26009.1	2.34747	193.275	184.503	163.679	
0.114818	-0.0566101	-0.0341492	371.645	2.44528	0.00173077	0.00170067	3.03393	0.114818	-31530.3	-29906.3	-26009	2.44528	279.413	263.05	235.772	
0.11981	-0.0566406	-0.0374146	371.642	2.54309	0.00150274	0.00142308	1.12425	0.11981	-31530.9	-29905.2	-26008.4	2.54309	101.062	96.4165	85.5436	
0.124802	-0.0552368	-0.0386047	371.64	2.6409	0.000787794	0.00068722	2.80002	0.124802	-31530.3	-29905.9	-26008.8	2.6409	258.353	243.586	218.34	
0.129794	-0.0565796	-0.0400085	371.645	2.73871	0.00110803	0.00103805	0.26764	0.129794	-31530	-29906.6	-26009	2.73871	17.7253	16.9204	15.0343	
0.134786	-0.0559998	-0.0376892	371.645	2.83652	0.00147988	0.00142777	2.60756	0.134786	-31530	-29906	-26008.9	2.83652	241.224	226.156	203.212	
0.139778	-0.0594788	-0.0377502	371.643	2.93434	0.00099543	0.000861351	0.642494	0.139778	-31531.1	-29906.6	-26009	2.93434	56.48	53.3031	47.7383	
0.14477	-0.0614624	-0.0392761	371.641	3.03215	0.000766354	0.000590061	2.44005	0.14477	-31533.3	-29906.9	-26008.6	3.03215	225.437	211.992	190.12	
0.149762	-0.0618286	-0.0387268	371.641	3.12996	0.00193862	0.00181986	1.30093	0.149762	-31531.9	-29906.9	-26008.8	3.12996	118.577	111.449	99.8245	
0.154754	-0.0620117	-0.0418701	371.639	3.22777	0.000925391	0.000936085	2.30473	0.154754	-31530.7	-29907.2	-26009.4	3.22777	211.645	199.711	178.534	
0.159747	-0.0590515	-0.039032	371.648	3.32558	0.00105743	0.000899246	1.83667	0.159747	-31530.9	-29907.3	-26008.8	3.32558	166.882	158.909	141.231	
0.164739	-0.0601502	-0.0385132	371.645	3.42339	0.00168508	0.00164238	2.18247	0.164739	-31531.8	-29906.5	-26008.3	3.42339	199.883	188.399	168.306	
0.169731	-0.0586853	-0.0352478	371.647	3.5212	0.000495981	0.000422448	2.22753	0.169731	-31532.1	-29906	-26008.8	3.5212	203.36	192.426	171.5	
0.174723	-0.0587769	-0.0354614	371.649	3.61901	0.00104342	0.000777898	2.07704	0.174723	-31531.2	-29906.1	-26009.1	3.61901	189.823	177.942	159.205	
0.179715	-0.0591431	-0.0385437	371.643	3.71683	0.000740262	0.000523115	2.47501	0.179715	-31530.6	-29906.4	-26008.4	3.71683	227.264	212.916	190.776	
0.184707	-0.0543518	-0.0381775	371.643	3.81464	0.000362372	0.000344001	1.98089	0.184707	-31531.7	-29905.8	-26007.8	3.81464	179.45	169.979	151.122	
0.189699	-0.0543213	-0.0366211	371.64	3.91245	0.000984804	0.000833684	2.58746	0.189699	-31531.5	-29905.5	-26008.5	3.91245	236.747	223.179	199.444	
0.194691	-0.0526733	-0.0329285	371.639	4.01026	0.000632163	0.000536588	1.88944	0.194691	-31531.6	-29904.6	-26008.6	4.01026	170.471	162.224	143.771	
0.199683	-0.0544739	-0.0312805	371.645	4.10807	0.000471704	0.000372126	2.56705	0.199683	-31532.8	-29904.6	-26008.4	4.10807	234.711	221.951	197.942	
0.204675	-0.0587463	-0.03125	371.648	4.20588	0.000613246	0.000665077	1.8041	0.204675	-31532.2	-29905.1	-26008.2	4.20588	163.247	154.013	137.107	
0.209667	-0.0595398	-0.0334168	371.646	4.30369	0.000427927	0.000406127	2.43165	0.209667	-31532.5	-29904.3	-26008.5	4.30369	222.603	209.812	187.374	
0.214659	-0.0567627	-0.0346069	371.652	4.4015	0.000267519	0.000252219	1.72083	0.214659	-31532.5	-29903.6	-26008	4.4015	155.94	147.126	131.013	
0.219652	-0.0555115	-0.0363464	371.648	4.49931	0.000441216	0.000286192	2.19538	0.219652	-31531.4	-29904.9	-26007.7	4.49931	201.161	188.978	169.041	
0.224644	-0.054596	-0.038147	371.646	4.59713	0.000322815	0.000480294	1.64059	0.224644	-31532.9	-29905.5	-26007.5	4.59713	149.101	140.776	125.462	
0.229636	-0.0541992	-0.0396118	371.642	4.69494	0.000324982	0.000337429	1.87573	0.229636	-31532.9	-29904.3	-26007.8	4.69494	171.51	161.748	144.438	
0.234628	-0.0572205	-0.0396423	371.635	4.79275	0.000471751	0.000356803	1.56601	0.234628	-31532.2	-29904.8	-26008.8	4.79275	143.088	134.642	120.35	
0.23962	-0.0564575	-0.0359802	371.635	4.89056	0.000471756	0.000312764	1.49506	0.23962	-31530.8	-29907.4	-26008.8	4.89056	136.346	129.026	115.071	
0.244612	-0.0561524	-0.0326538	371.638	4.98837	0.000612239	0.000424139	1.49677	0.244612	-31531.2	-29906.7	-26008.2	4.98837	137.124	129.473	115.633	
0.249604	-0.0574951	-0.0330505	371.643	5.08618	0.000550041	0.000476665	1.07488	0.249604	-31532.5	-29904.4	-26007.6	5.08618	97.8591	92.4582	82.5047	
0.254596	-0.0585022	-0.0320129	371.643	5.18399	0.000303326	0.000302461	1.4344	0.254596	-31530.5	-29904.4	-26008	5.18399	131.941	124.28	111.279	
0.259588	-0.0577698	-0.0346375	371.648	5.2818	0.000481493	0.000576285	0.634065	0.259588	-31529.6	-29905	-26008.3	5.2818	57.8587	54.0185	48.4431	
0.26458	-0.058075	-0.0371399	371.644	5.37962	0.00040715	0.000433197	1.37663	0.26458	-31529.8	-29904.5	-26007.3	5.37962	127.307	119.389	107.231	
0.269572	-0.0563049	-0.0324097	371.647	5.47743	0.000423982	0.000348094	0.211151	0.269572	-31529.9	-29903.3	-26006.8	5.47743	17.1021	16.7365	14.669	
0.274564	-0.0543213	-0.0333862	371.651	5.57524	0.000649964	0.000656885	1.32778	0.274564	-31531.5	-29903.2	-26006.5	5.57524	122.708	115.289	103.471	
0.279556	-0.0578003	-0.033844	371.644	5.67305	0.00024868	0.000232675	0.246591	0.279556	-31531	-29903.1	-26006.8	5.67305	21.1003	19.8105	17.7098	
0.284549	-0.0581055	-0.0342102	371.646	5.77086	0.000290798	0.000225631	1.28301	0.284549	-31531.6	-29904.2	-26007.2	5.77086	118.52	111.424	99.9579	
0.289541	-0.060791	-0.0376282	371.642	5.86867	0.000333014	0.000343457	0.612376	0.289541	-31532.3	-29904.9	-26007.3	5.86867	55.6068	52.4949	46.8569	
0.294533	-0.060669	-0.0365906	371.641	5.96648	0.000343146	0.000270991	1.24569	0.294533	-31532	-29904	-26007.5	5.96648	114.618	108.037	96.704	
0.299525	-0.0583801	-0.0344849	371.649	6.06429	0.000358983	0.000292464	0.935916	0.299525	-31532.4	-29904	-26007.4	6.06429	85.4717	80.5901	72.0102	
0.304517	-0.0606995	-0.0344543	371.647	6.1621	0.000228694	0.000174441	1.21329	0.304517	-31532.3	-29904.3	-26007.2	6.1621	111.103	104.78	93.6153	
0.309509	-0.0562439	-0.0337219	371.648	6.25992	0.000179901	0.000179934	1.19746	0.309509	-31532.8	-29904.4	-26007.5	6.25992	109.196	103.481	92.1379	
0.314501	-0.0566406	-0.0359192	371.648	6.35773	0.000418423	0.000283435	1.18245	0.314501	-31532.2	-29903.5	-26007.3	6.35773	108.059	101.534	90.7571	
0.319493	-0.0575562	-0.0369263	371.641	6.45554	0.00040688	0.000167966	1.38628	0.319493	-31532.4	-29903.8	-26007.2	6.45554	126.87	119.545	106.827	
0.324485	-0.0559082	-0.0363159	371.638	6.55335	0.00044189	0.000308498	1.15318	0.324485	-31532.8	-29903.3	-26006.7	6.55335	104.609	98.9842	88.0543	
0.329477	-0.0583496	-0.0346375	371.636	6.65116	0.000408885	0.000372818	1.49942	0.329477	-31532.8	-29903.7	-26007.3	6.65116	137.72	128.89	115.502	
0.334469	-0.0573731	-0.0310669	371.638	6.74897	0.000416918	0.000416473	1.12354	0.334469	-31531.9	-29904.8	-26008.4	6.74897	101.476	96.3996	85.539	
0.339461	-0.0566406	-0.0300598	371.644	6.84678	0.000398899	0.000284562	1.5354	0.339461	-31532.3	-29904.8	-26008.2	6.84678	140.246	132.714	118.33	
0.344454	-0.0551758	-0.0287476	371.65	6.94459	0.000509074	0.000509201	1.09271	0.344454	-31532.8	-29905.6	-26008	6.94459	98.8828	93.5254	83.09	
0.349446	-0.0569153	-0.0295105	371.651	7.04241	0.000733806	0.000772386	1.4968	0.349446	-31532.5	-29905.6	-26008.5	7.04241	137.139	128.99	115.404	
0.354438	-0.0574951	-0.0319214	371.649	7.14022	0.00076133	0.000756867	1.06298	0.354438	-31532.9	-29905.5	-26008.8	7.14022	95.8488	91.2748	80.8918	
0.35943	-0.059021	-0.0342102	371.65	7.23803	0.00054104	0.00052114	1.3902	0.35943	-31533.2	-29905.1	-26008.1	7.23803	127.391	119.743	107.148	
0.364422	-0.0581055	-0.0326843	371.648	7.33584	0.000572434	0.000554401	1.03095	0.364422	-31531.4	-29905.1	-26008.1	7.33584	93.5133	88.4483	78.7275	
0.369414	-0.0563965	-0.0349121	371.65	7.43365	0.00043226	0.000474081	1.22362	0.369414	-31531.8	-29904.8	-26009	7.43365	111.89	105.461	94.3038	
0.374406	-0.0592041	-0.0364685	371.649	7.53146	0.000722974	0.000651817	0.999529	0.374406	-31533.5	-29903.1	-26008.2	7.53146	91.1446	85.9097	76.6797	
0.379398	-0.0577393	-0.033905	371.649	7.62927	0.00083222	0.000789065	1.00691	0.379398	-31533.2	-29905.6	-26007.9	7.62927	92.0246	86.8984	77.5651	
0.38439	-0.0587463	-0.0367432	371.648	7.72708	0.000700893	0.0006602	0.968475	0.38439	-31533.5	-29907.2	-26008.4	7.72708	88.8656	83.4945	74.797	
