Scan started at 15:55:23 16/01/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0684815	-0.0461426	371.658	0.195622	0.00371692	0.00312973	12.0814	0	-31601.1	-29796.4	-26061.9	0.195622	1077.06	1027.27	901.348	
0.00499208	-0.0671997	-0.0464478	371.652	0.293434	0.00437961	0.00367056	25.3185	0.00499208	-31503.8	-29919	-26079.8	0.293434	2327.05	2195.82	1963.05	
0.00998416	-0.0618083	-0.036499	371.653	0.391245	0.00652439	0.00642148	11.6435	0.00998416	-31492.1	-29971.2	-26053.8	0.391245	1060.13	996.851	890.789	
0.0149762	-0.0585022	-0.032898	371.65	0.489056	0.0054066	0.00502158	15.2435	0.0149762	-31536.9	-29938	-26032.3	0.489056	1396.36	1317.95	1177.31	
0.0199683	-0.0534363	-0.0290527	371.642	0.586867	0.00234584	0.00220005	11.1248	0.0199683	-31539.4	-29938.3	-26032.3	0.586867	1011.97	959.057	853.427	
0.0249604	-0.0501099	-0.0274658	371.643	0.684678	0.00546507	0.00552772	10.9503	0.0249604	-31539.7	-29937.1	-26032.5	0.684678	999.273	943.088	841.102	
0.0299525	-0.0492554	-0.0302429	371.643	0.782489	0.00483835	0.00489325	10.466	0.0299525	-31538.2	-29940.3	-26033.1	0.782489	954.163	903.641	804.868	
0.0349446	-0.046875	-0.0281372	371.642	0.880301	0.00389044	0.00381607	8.56327	0.0349446	-31537.8	-29940.5	-26033.1	0.880301	778.676	733.878	654.377	
0.0399366	-0.0477295	-0.0274353	371.646	0.978112	0.00671854	0.00678969	9.67579	0.0399366	-31539.9	-29936.8	-26032.4	0.978112	883.39	833.68	744.004	
0.0449287	-0.0480042	-0.025116	371.646	1.07592	0.00418618	0.00405686	7.03624	0.0449287	-31540.5	-29937.1	-26032.5	1.07592	636.649	602.348	535.498	
0.0499208	-0.0453186	-0.0252991	371.643	1.17373	0.00405651	0.00381703	8.74371	0.0499208	-31538.9	-29940.4	-26033.6	1.17373	801.798	752.236	673.151	
0.0549129	-0.0455933	-0.0299377	371.644	1.27155	0.00591048	0.00590691	5.97059	0.0549129	-31538.2	-29941.5	-26033.8	1.27155	539.061	510.209	453.098	
0.059905	-0.0462341	-0.0313416	371.644	1.36936	0.00457822	0.00419427	7.74427	0.059905	-31540.1	-29938.9	-26032.6	1.36936	707.213	666.063	594.264	
0.064897	-0.0479431	-0.0324707	371.648	1.46717	0.00335135	0.00304142	5.17069	0.064897	-31541.1	-29938.4	-26032.3	1.46717	467.7	441.784	392.473	
0.0698891	-0.0519714	-0.0343323	371.646	1.56498	0.00246769	0.00242361	6.65074	0.0698891	-31538.4	-29941.3	-26034.1	1.56498	606.352	572.29	510.415	
0.0748812	-0.0554504	-0.0327148	371.649	1.66279	0.00478708	0.00485901	4.55573	0.0748812	-31537.6	-29941	-26034.5	1.66279	411.919	390.06	346.473	
0.0798733	-0.0536499	-0.0324402	371.65	1.7606	0.00271174	0.00271334	5.51247	0.0798733	-31539.9	-29939.5	-26033.5	1.7606	500.894	475.876	422.907	
0.0848654	-0.0529785	-0.0339661	371.645	1.85841	0.00182858	0.00175354	4.06222	0.0848654	-31540.3	-29939.9	-26033.4	1.85841	367.912	349.031	310.014	
0.0898574	-0.0521851	-0.0332947	371.642	1.95622	0.00264328	0.00246624	4.36063	0.0898574	-31538.9	-29940.7	-26034.2	1.95622	397.453	374.958	334.121	
0.0948495	-0.0509644	-0.0331726	371.639	2.05403	0.00216868	0.00195546	3.66679	0.0948495	-31538.1	-29941.4	-26034.1	2.05403	333.114	314.677	280.308	
0.0998416	-0.0524292	-0.033783	371.641	2.15185	0.00203091	0.00205074	3.22668	0.0998416	-31539.5	-29941.1	-26032.8	2.15185	294.669	276.608	246.767	
0.104834	-0.052948	-0.034668	371.646	2.24966	0.0021257	0.00205686	3.32041	0.104834	-31540	-29940.5	-26033.1	2.24966	304.662	286.178	255.668	
0.109826	-0.0549316	-0.0368347	371.648	2.34747	0.00121419	0.00109664	2.13994	0.109826	-31539.3	-29939.9	-26033.7	2.34747	194.423	183.286	163.712	
0.114818	-0.0568543	-0.0414429	371.647	2.44528	0.00140611	0.00145761	3.04433	0.114818	-31538.2	-29940.2	-26033.9	2.44528	279.638	263.123	235.398	
0.11981	-0.0592957	-0.0435486	371.645	2.54309	0.00117384	0.00125691	1.13328	0.11981	-31537.4	-29941.5	-26034	2.54309	102.111	95.2964	85.4971	
0.124802	-0.0595703	-0.0441284	371.647	2.6409	0.000996333	0.000877264	2.81008	0.124802	-31538.3	-29940.9	-26034	2.6409	259.124	243.111	217.904	
0.129794	-0.0566711	-0.0395813	371.648	2.73871	0.000827271	0.000842698	0.267139	0.129794	-31539.7	-29939.7	-26034	2.73871	17.3762	17.1984	15.0954	
0.134786	-0.055603	-0.036438	371.65	2.83652	0.000882696	0.000902809	2.61522	0.134786	-31539.7	-29940.1	-26033.8	2.83652	240.875	226.584	202.989	
0.139778	-0.0552063	-0.0350037	371.647	2.93434	0.00128264	0.00148007	0.64232	0.139778	-31537.9	-29942	-26035.1	2.93434	56.6457	53.062	47.653	
0.14477	-0.055603	-0.0327759	371.64	3.03215	0.000828484	0.000823072	2.45138	0.14477	-31538.8	-29941.8	-26034.9	3.03215	225.074	212.552	189.782	
0.149762	-0.055481	-0.033783	371.64	3.12996	0.00153075	0.00168984	1.30556	0.149762	-31539.6	-29939.8	-26033.8	3.12996	118.476	111.573	99.6328	
0.154754	-0.0533447	-0.0326843	371.639	3.22777	0.000994525	0.000940702	2.31218	0.154754	-31538.7	-29940	-26034.2	3.22777	211.529	199.991	178.304	
0.159747	-0.0493469	-0.0319519	371.643	3.32558	0.000929808	0.000950313	1.84403	0.159747	-31537.2	-29941.9	-26034.5	3.32558	167.142	158.566	141.026	
0.164739	-0.0474548	-0.0327759	371.646	3.42339	0.00131266	0.00133394	2.18927	0.164739	-31536.8	-29941.7	-26034	3.42339	200.052	188.523	168.19	
0.169731	-0.0474243	-0.032898	371.647	3.5212	0.000458094	0.000456266	2.23462	0.169731	-31538.4	-29940	-26032.9	3.5212	203.522	192.474	171.348	
0.174723	-0.048584	-0.033844	371.649	3.61901	0.00104959	0.000908897	2.08392	0.174723	-31537.1	-29939.9	-26033	3.61901	189.771	178.235	159.129	
0.179715	-0.0496216	-0.0304565	371.65	3.71683	0.000833148	0.00071643	2.48362	0.179715	-31537.4	-29940.4	-26033.3	3.71683	227.607	212.843	190.588	
0.184707	-0.051178	-0.0295105	371.646	3.81464	0.000474287	0.000418445	1.98462	0.184707	-31538.8	-29939.6	-26033.4	3.81464	179.8	169.813	150.997	
0.189699	-0.052887	-0.0289307	371.646	3.91245	0.00102841	0.000982268	2.59492	0.189699	-31538.1	-29940.2	-26033.1	3.91245	236.302	223.99	199.17	
0.194691	-0.0518494	-0.0288391	371.64	4.01026	0.000784432	0.000668976	1.89402	0.194691	-31539	-29941.2	-26033.2	4.01026	171.282	161.523	143.736	
0.199683	-0.0525513	-0.033844	371.64	4.10807	0.00113476	0.000994891	2.57742	0.199683	-31540.4	-29939.9	-26033.3	4.10807	235.086	221.841	197.709	
0.204675	-0.0536804	-0.0351868	371.641	4.20588	0.00062977	0.000565941	1.80688	0.204675	-31540.3	-29939.2	-26033.4	4.20588	163.152	154.355	136.976	
0.209667	-0.052948	-0.0380859	371.641	4.30369	0.000586512	0.000604672	2.43899	0.209667	-31538	-29939.8	-26033.7	4.30369	222.608	209.996	187.338	
0.214659	-0.0528565	-0.0386353	371.646	4.4015	0.000867352	0.000795104	1.72498	0.214659	-31537.6	-29940.5	-26033.8	4.4015	155.925	147.311	130.912	
0.219652	-0.0513306	-0.0371399	371.646	4.49931	0.00081047	0.000753405	2.19868	0.219652	-31537.6	-29938.4	-26033.4	4.49931	200.459	189.98	168.998	
0.224644	-0.0490112	-0.0380554	371.652	4.59713	0.000731084	0.000537324	1.64575	0.224644	-31537.9	-29938	-26032.9	4.59713	149.151	140.982	125.369	
0.229636	-0.053009	-0.0400696	371.651	4.69494	0.000776646	0.000688311	1.87921	0.229636	-31537.9	-29939.8	-26032.9	4.69494	171.821	161.605	144.274	
0.234628	-0.0566101	-0.0408325	371.649	4.79275	0.000534133	0.000453609	1.56932	0.234628	-31536.8	-29940.1	-26033.2	4.79275	142.836	135.032	120.286	
0.23962	-0.0600586	-0.0437622	371.65	4.89056	0.000806749	0.000562955	1.50003	0.23962	-31538.6	-29940.1	-26033.2	4.89056	136.768	128.827	114.916	
0.244612	-0.0638428	-0.043335	371.647	4.98837	0.000666714	0.000628504	1.50108	0.244612	-31538.9	-29939.8	-26033	4.98837	137.192	129.54	115.532	
0.249604	-0.0626831	-0.0419006	371.648	5.08618	0.000523888	0.000587423	1.0782	0.249604	-31537.8	-29940.9	-26033.8	5.08618	97.8926	92.4616	82.4618	
0.254596	-0.05896	-0.0397949	371.647	5.18399	0.000592202	0.000581334	1.43876	0.254596	-31538.1	-29941.9	-26033.9	5.18399	131.864	124.494	111.149	
0.259588	-0.0542297	-0.0369568	371.647	5.2818	0.000414385	0.000439197	0.635812	0.259588	-31538.6	-29942.1	-26033.6	5.2818	57.7705	54.1398	48.4317	
0.26458	-0.0523682	-0.0355835	371.647	5.37962	0.000575677	0.000645909	1.38032	0.26458	-31539	-29941.4	-26033.5	5.37962	127.145	119.683	107.128	
0.269572	-0.0505371	-0.0345154	371.647	5.47743	0.000174185	0.000183779	0.212282	0.269572	-31537.9	-29940.7	-26033	5.47743	17.4193	16.5375	14.6807	
0.274564	-0.0517578	-0.033905	371.65	5.57524	0.000630451	0.000422052	1.33112	0.274564	-31536.4	-29941	-26032.5	5.57524	122.826	115.299	103.337	
0.279556	-0.0543518	-0.032196	371.653	5.67305	0.000253233	0.000242005	0.245579	0.279556	-31537.8	-29939.8	-26031.8	5.67305	21.0256	19.7878	17.7074	
0.284549	-0.0514832	-0.0316467	371.653	5.77086	0.00055734	0.000506974	1.28801	0.284549	-31538.9	-29939.1	-26032	5.77086	118.594	111.598	99.8418	
0.289541	-0.048584	-0.0283814	371.655	5.86867	0.000363971	0.000346904	0.614638	0.289541	-31538	-29939.6	-26032.8	5.86867	55.8025	52.4093	46.8022	
0.294533	-0.0490112	-0.0301209	371.65	5.96648	0.000648232	0.000532928	1.2509	0.294533	-31537.8	-29940	-26033	5.96648	114.873	108.007	96.5689	
0.299525	-0.0487976	-0.0316162	371.643	6.06429	0.000655865	0.000595593	0.940106	0.299525	-31538.7	-29939.9	-26032.9	6.06429	85.5407	80.7467	71.9032	
0.304517	-0.0489502	-0.0319519	371.642	6.1621	0.000621733	0.000548213	1.21656	0.304517	-31539.6	-29938.8	-26033.3	6.1621	111.138	104.86	93.6027	
0.309509	-0.0517883	-0.0360718	371.642	6.25992	0.00069414	0.000602666	1.2008	0.309509	-31539.5	-29938.7	-26033.5	6.25992	109.589	103.213	92.1837	
0.314501	-0.0491028	-0.0344543	371.644	6.35773	0.000472948	0.000395158	1.18568	0.314501	-31538.8	-29939.9	-26033.6	6.35773	107.879	101.861	90.7221	
0.319493	-0.0498657	-0.0355835	371.644	6.45554	0.000546917	0.000364356	1.39098	0.319493	-31538.6	-29940.5	-26033.8	6.45554	126.546	120.102	106.703	
0.324485	-0.0513306	-0.0357666	371.647	6.55335	0.000417136	0.000463727	1.1558	0.324485	-31539	-29940.6	-26033.7	6.55335	104.763	98.9227	88.0125	
0.329477	-0.0491943	-0.0319214	371.646	6.65116	0.000426396	0.000384547	1.50385	0.329477	-31539.2	-29940	-26033.3	6.65116	137.333	129.46	115.425	
0.334469	-0.0507202	-0.0312195	371.645	6.74897	0.000341297	0.000443341	1.12647	0.334469	-31538.6	-29940.6	-26033.5	6.74897	101.451	96.5449	85.5139	
0.339461	-0.0518494	-0.0293274	371.648	6.84678	0.000610521	0.000666595	1.53939	0.339461	-31539.2	-29941.2	-26033.9	6.84678	140.467	132.73	118.2	
0.344454	-0.0520935	-0.0304565	371.644	6.94459	0.000516544	0.000379873	1.09545	0.344454	-31539.7	-29940.6	-26033.8	6.94459	99.1899	93.337	83.0563	
0.349446	-0.0573731	-0.0332947	371.645	7.04241	0.000683891	0.000569594	1.50051	0.349446	-31538.7	-29941.5	-26034	7.04241	137.208	129.058	115.299	
0.354438	-0.0618591	-0.0389404	371.645	7.14022	0.000604252	0.000565883	1.06542	0.354438	-31538	-29942.5	-26034	7.14022	95.9916	91.1922	80.8034	
0.35943	-0.0653992	-0.0444031	371.646	7.23803	0.00061981	0.000755484	1.39421	0.35943	-31539.9	-29940.8	-26033.5	7.23803	127.225	119.928	107.048	
0.364422	-0.0630188	-0.0428772	371.646	7.33584	0.000512769	0.00054761	1.03335	0.364422	-31540.8	-29938.8	-26033.7	7.33584	93.6034	88.4635	78.6442	
0.369414	-0.0616455	-0.0438538	371.645	7.43365	0.000443438	0.000441283	1.22753	0.369414	-31539.8	-29939.3	-26034	7.43365	111.928	105.536	94.2064	
0.374406	-0.0579224	-0.0413513	371.649	7.53146	0.000754602	0.000764077	1.00248	0.374406	-31539.9	-29940.6	-26034	7.53146	91.1673	85.9824	76.6403	
0.379398	-0.0509338	-0.0371094	371.649	7.62927	0.000391957	0.000507898	1.01018	0.379398	-31540.2	-29938.8	-26033.3	7.62927	92.1586	86.7977	77.4597	
0.38439	-0.0505982	-0.0379334	371.65	7.72708	0.000499723	0.000623685	0.972222	0.38439	-31540.9	-29937.6	-26033.4	7.72708	88.6351	83.7727	74.7121	
0.389382	-0.0484924	-0.0390015	371.647	7.82489	0.000676444	0.000479342	0.756039	0.389382	-31540.2	-29939	-26033.8	7.82489	68.7697	65.0768	57.9346	
0.394374	-0.0456238	-0.0361939	371.642	7.92271	0.000648589	0.000581641	0.942602	0.394374	-31538.7	-29940.7	-26033.6	7.92271	86.5316	81.4274	72.8549	
0.399366	-0.0467224	-0.0341797	371.639	8.02052	0.000495139	0.000510773	0.48077	0.399366	-31538.1	-29940.9	-26034.1	8.02052	43.4772	41.2223	36.6018	
0.404358	-0.0509033	-0.0334168	371.639	8.11833	0.000492158	0.000709014	0.916985	0.404358	-31538.3	-29940	-26033.9	8.11833	84.5529	79.2574	71.0641	
0.409351	-0.0509644	-0.0317383	371.64	8.21614	0.000584603	0.000559031	0.200429	0.409351	-31539	-29939.6	-26033.2	8.21614	17.2905	16.5553	14.6386	
0.414343	-0.0526428	-0.0332642	371.644	8.31395	0.000873641	0.000777918	0.894357	0.414343	-31538.4	-29939.6	-26033.5	8.31395	82.4287	77.4952	69.4121	
0.419335	-0.0541382	-0.0305176	371.649	8.41176	0.000630832	0.000790342	0.11162	0.419335	-31539.6	-29938.4	-26033.2	8.41176	8.7436	8.01952	7.25318	
0.424327	-0.0523987	-0.0282288	371.648	8.50957	0.000829306	0.000683215	0.874304	0.424327	-31540.6	-29937.5	-26032.8	8.50957	80.5327	75.7454	67.7967	
0.429319	-0.0497742	-0.0265503	371.652	8.60738	0.0017799	0.00185382	0.363271	0.429319	-31538.9	-29937.5	-26032.8	8.60738	32.893	30.735	27.538	
0.434311	-0.0498047	-0.0246277	371.647	8.7052	0.0048029	0.00464816	0.857505	0.434311	-31539.1	-29939.1	-26032.8	8.7052	78.6662	74.2311	66.3152	
0.439303	-0.0485535	-0.0288696	371.647	8.80301	0.00331068	0.00341282	0.597833	0.439303	-31539.5	-29938.2	-26032	8.80301	54.3426	51.3179	45.745	
0.444295	-0.0503235	-0.0301819	371.644	8.90082	0.0114123	0.0114723	0.842089	0.444295	-31539.1	-29937.3	-26032.2	8.90082	76.8654	72.8394	64.8683	
0.449287	-0.0524597	-0.0332031	371.641	8.99863	0.0123794	0.0125171	0.795046	0.449287	-31537.7	-29938.1	-26033.2	8.99863	72.0846	68.6515	60.9171	
